CUST_NUM,MTH,AMT_KM
7770,202310,10.00000
7771,202310,2.00000
7772,202310,31.00000
7773,202310,20.00000
7776,202310,5.00000
7776,202310,10.00000
7777,202310,10.00000
22249,202310,5.00000
7779,202310,10.00000
7780,202310,3.00000
7780,202310,5.00000
7781,202310,5.00000
7782,202310,10.00000
7783,202310,2.00000
7783,202310,10.00000
7784,202310,5.00000
7784,202310,6.00000
22251,202310,5.00000
7786,202310,5.00000
7787,202310,3.00000
7787,202310,5.00000
22253,202310,2.00000
7788,202310,3.00000
7788,202310,5.00000
7789,202310,2.00000
7790,202310,5.00000
7790,202310,10.00000
7791,202310,10.00000
22255,202310,2.00000
7792,202310,2.00000
7792,202310,3.00000
7792,202310,5.00000
7792,202310,10.00000
7794,202310,2.00000
7794,202310,4.00000
7794,202310,5.00000
7795,202310,10.00000
7796,202310,5.00000
7796,202310,6.00000
7796,202310,10.00000
7798,202310,10.00000
7799,202310,3.00000
7799,202310,4.00000
7799,202310,5.00000
7799,202310,10.00000
7801,202310,2.00000
7801,202310,3.00000
7801,202310,5.00000
7802,202310,13.00000
7803,202310,4.30000
7803,202310,5.00000
7804,202310,3.80000
7804,202310,5.00000
7805,202310,10.00000
7806,202310,2.00000
7806,202310,3.00000
7806,202310,5.00000
7807,202310,10.00000
22261,202310,3.00000
7808,202310,10.00000
7810,202310,10.00000
7811,202310,10.00000
22264,202310,2.00000
7812,202310,5.00000
7812,202310,10.00000
7812,202310,13.00000
7813,202310,5.00000
7814,202310,5.00000
7814,202310,10.00000
22268,202310,3.00000
22269,202310,2.00000
7816,202310,4.00000
7816,202310,10.00000
7817,202310,2.00000
7817,202310,10.00000
7818,202310,10.00000
7819,202310,2.00000
7819,202310,5.00000
7820,202310,12.00000
7821,202310,3.00000
7821,202310,4.00000
7823,202310,30.00000
7824,202310,3.00000
7824,202310,5.00000
7824,202310,10.00000
7825,202310,2.00000
7825,202310,3.00000
7825,202310,5.00000
7826,202310,2.00000
22270,202310,2.00000
7828,202310,10.00000
7829,202310,3.00000
7829,202310,4.00000
7830,202310,10.00000
7830,202310,13.00000
7830,202310,17.00000
7831,202310,2.00000
7831,202310,4.00000
7831,202310,5.00000
7832,202310,10.00000
7833,202310,5.00000
7834,202310,15.00000
7834,202310,20.00000
7835,202310,10.00000
7837,202310,10.00000
7839,202310,2.00000
7839,202310,5.00000
7840,202310,10.00000
7841,202310,20.00000
22276,202310,2.00000
7842,202310,5.00000
7843,202310,2.00000
7844,202310,2.00000
7844,202310,3.00000
7846,202310,20.00000
7847,202310,10.00000
22284,202310,2.00000
7848,202310,10.00000
22286,202310,2.00000
7850,202310,2.00000
7851,202310,10.00000
7852,202310,2.00000
7852,202310,3.00000
7853,202310,5.00000
7854,202310,3.00000
7854,202310,5.00000
22289,202310,5.00000
22292,202310,5.00000
22292,202310,6.00000
22293,202310,2.00000
7857,202310,10.00000
7858,202310,2.00000
7858,202310,3.00000
7858,202310,4.00000
7858,202310,5.00000
7860,202310,10.00000
7860,202310,20.00000
7862,202310,4.00000
7864,202310,5.00000
7864,202310,6.00000
7865,202310,10.00000
7866,202310,9.00000
7869,202310,3.00000
7870,202310,4.00000
7870,202310,5.00000
7871,202310,5.00000
7873,202310,3.00000
7873,202310,4.00000
7873,202310,5.00000
7875,202310,10.00000
7875,202310,15.00000
7875,202310,20.00000
7875,202310,21.00000
7875,202310,23.00000
7875,202310,32.00000
7875,202310,40.00000
7876,202310,5.00000
7878,202310,2.00000
7878,202310,5.00000
7880,202310,2.50000
7880,202310,5.00000
7881,202310,2.00000
7881,202310,5.00000
7881,202310,10.00000
7882,202310,3.00000
7882,202310,5.00000
7883,202310,4.00000
7883,202310,5.00000
7884,202310,2.00000
7884,202310,3.00000
7884,202310,5.00000
7885,202310,5.00000
7886,202310,2.00000
7886,202310,3.00000
7888,202310,10.00000
7889,202310,2.00000
7889,202310,3.00000
7889,202310,4.00000
7889,202310,10.00000
7892,202310,5.00000
7893,202310,2.00000
22308,202310,2.00000
7895,202310,3.00000
7895,202310,4.00000
7895,202310,5.00000
7895,202310,10.00000
7896,202310,10.00000
7897,202310,5.00000
7897,202310,11.00000
7898,202310,2.00000
7898,202310,4.00000
7898,202310,5.00000
7899,202310,10.00000
7900,202310,5.00000
7901,202310,2.00000
7901,202310,5.00000
7903,202310,2.00000
7903,202310,10.00000
7904,202310,12.00000
7905,202310,2.00000
7905,202310,3.00000
7905,202310,5.00000
7907,202310,2.20000
7907,202310,2.60000
7907,202310,2.70000
7907,202310,3.00000
7907,202310,3.60000
7907,202310,4.00000
7907,202310,5.00000
7907,202310,6.00000
7907,202310,10.00000
7908,202310,3.00000
7908,202310,5.00000
7908,202310,7.00000
7909,202310,10.00000
7910,202310,15.00000
7912,202310,6.00000
7912,202310,7.00000
7912,202310,8.00000
7913,202310,10.00000
7914,202310,2.00000
7914,202310,3.00000
7914,202310,5.00000
7915,202310,5.00000
7917,202310,10.00000
7918,202310,10.00000
7919,202310,5.00000
7920,202310,5.00000
22317,202310,5.00000
7923,202310,5.00000
7923,202310,10.00000
7923,202310,16.00000
7924,202310,10.00000
7925,202310,3.00000
7925,202310,5.00000
7926,202310,5.00000
7926,202310,10.00000
7927,202310,10.00000
22323,202310,5.00000
7930,202310,5.00000
7931,202310,5.00000
7931,202310,7.00000
7931,202310,10.00000
7935,202310,5.00000
7938,202310,10.00000
7939,202310,5.00000
7939,202310,10.00000
7940,202310,10.00000
7941,202310,5.00000
7941,202310,10.00000
7942,202310,5.00000
7943,202310,10.00000
7947,202310,5.00000
7948,202310,2.00000
7948,202310,3.00000
7950,202310,2.00000
7950,202310,3.00000
7951,202310,5.00000
7952,202310,2.00000
7954,202310,3.00000
7954,202310,5.00000
7954,202310,10.00000
7955,202310,5.00000
7956,202310,3.00000
7957,202310,3.90000
7959,202310,2.00000
7960,202310,20.00000
7961,202310,2.00000
7961,202310,5.00000
7962,202310,10.00000
22338,202310,5.00000
7963,202310,2.00000
7964,202310,2.00000
7964,202310,3.00000
7964,202310,12.00000
7967,202310,15.00000
7968,202310,10.00000
7969,202310,10.00000
7970,202310,5.00000
7970,202310,20.00000
7971,202310,3.00000
7971,202310,10.00000
7973,202310,5.00000
7974,202310,6.00000
7975,202310,2.00000
7975,202310,3.00000
7975,202310,5.00000
7978,202310,10.00000
22340,202310,5.00000
7979,202310,2.00000
7981,202310,2.00000
7981,202310,12.00000
7982,202310,3.00000
22341,202310,5.00000
7983,202310,5.00000
7984,202310,15.00000
7985,202310,5.00000
7985,202310,10.00000
7985,202310,20.00000
7986,202310,10.00000
7987,202310,3.00000
7988,202310,5.00000
22344,202310,2.00000
22345,202310,5.00000
7989,202310,20.00000
7990,202310,10.00000
7993,202310,10.00000
7995,202310,15.00000
22349,202310,2.00000
7997,202310,2.00000
7997,202310,10.00000
7998,202310,5.00000
22350,202310,2.00000
22351,202310,2.00000
8000,202310,5.00000
8001,202310,5.00000
8002,202310,10.00000
8003,202310,5.00000
8004,202310,5.00000
8005,202310,5.00000
8006,202310,4.00000
8006,202310,5.00000
8007,202310,5.00000
22355,202310,3.00000
22355,202310,4.00000
8010,202310,20.00000
8011,202310,10.00000
8012,202310,10.00000
8013,202310,2.00000
8013,202310,3.00000
8013,202310,5.00000
8015,202310,10.00000
8016,202310,2.00000
8016,202310,3.00000
8016,202310,4.00000
22357,202310,3.00000
8017,202310,5.00000
8018,202310,2.00000
8018,202310,3.00000
8018,202310,4.00000
8019,202310,5.00000
8020,202310,2.00000
8020,202310,3.00000
8021,202310,2.00000
8021,202310,3.00000
8022,202310,3.00000
8022,202310,5.00000
8022,202310,10.00000
22359,202310,2.00000
8024,202310,3.00000
8024,202310,4.00000
22360,202310,2.00000
22360,202310,5.00000
8025,202310,10.00000
8026,202310,5.00000
22361,202310,2.00000
8027,202310,10.00000
8028,202310,3.00000
22368,202310,5.00000
8029,202310,3.00000
8029,202310,5.00000
8031,202310,10.00000
8032,202310,10.00000
8034,202310,2.00000
8035,202310,30.00000
8035,202310,40.00000
8035,202310,50.00000
22373,202310,5.00000
8036,202310,5.00000
22374,202310,2.00000
8037,202310,5.00000
8038,202310,2.00000
8038,202310,4.00000
8038,202310,5.00000
8039,202310,20.00000
8040,202310,2.00000
8040,202310,3.00000
8041,202310,20.00000
8042,202310,2.00000
8042,202310,3.00000
8044,202310,10.00000
22379,202310,2.00000
22379,202310,3.00000
8045,202310,10.00000
22380,202310,2.00000
22380,202310,5.00000
8046,202310,30.00000
8047,202310,3.00000
8047,202310,5.00000
8048,202310,3.00000
8049,202310,5.00000
8051,202310,10.00000
8052,202310,2.00000
8052,202310,3.00000
8053,202310,2.00000
8054,202310,5.00000
8055,202310,10.00000
8056,202310,3.00000
8056,202310,5.00000
22389,202310,5.00000
8058,202310,10.00000
8059,202310,5.00000
8060,202310,10.00000
8062,202310,3.00000
22397,202310,4.00000
22397,202310,5.00000
8063,202310,3.00000
8063,202310,5.00000
8063,202310,6.00000
8064,202310,2.00000
8064,202310,3.00000
8065,202310,10.00000
8066,202310,5.00000
8066,202310,15.00000
8067,202310,5.00000
22400,202310,2.00000
22400,202310,3.00000
22400,202310,5.00000
22404,202310,4.00000
22404,202310,5.00000
8068,202310,3.00000
8068,202310,4.00000
8069,202310,5.00000
8069,202310,10.00000
8069,202310,15.00000
22407,202310,3.00000
22407,202310,4.00000
22407,202310,7.00000
8071,202310,2.00000
8075,202310,5.00000
8076,202310,5.00000
8077,202310,2.00000
8077,202310,3.00000
8078,202310,2.00000
8078,202310,3.00000
8079,202310,2.00000
8079,202310,3.00000
8079,202310,5.00000
8080,202310,25.00000
8083,202310,2.00000
8083,202310,3.00000
8083,202310,4.00000
8084,202310,2.00000
8085,202310,20.00000
8089,202310,2.00000
8089,202310,3.00000
8089,202310,4.00000
8089,202310,5.00000
8091,202310,3.00000
8091,202310,4.00000
8092,202310,2.00000
8093,202310,5.00000
22415,202310,5.00000
8094,202310,10.00000
8095,202310,10.00000
22416,202310,3.00000
8097,202310,2.00000
8097,202310,5.00000
8098,202310,2.00000
8098,202310,3.00000
8098,202310,4.00000
8098,202310,5.00000
8098,202310,7.00000
8099,202310,5.00000
8099,202310,10.00000
22419,202310,2.00000
22420,202310,2.00000
22420,202310,3.00000
8101,202310,2.00000
8101,202310,3.00000
8101,202310,5.00000
8102,202310,2.00000
8102,202310,3.00000
8104,202310,5.00000
22425,202310,5.00000
8105,202310,10.00000
8106,202310,2.50000
8106,202310,3.00000
8107,202310,5.00000
8107,202310,10.00000
22426,202310,2.00000
22427,202310,2.00000
22427,202310,3.00000
8108,202310,10.00000
8110,202310,10.00000
22429,202310,5.00000
8111,202310,10.00000
8112,202310,5.00000
8113,202310,50.00000
8114,202310,5.00000
8114,202310,7.00000
8115,202310,2.00000
8115,202310,3.00000
8115,202310,4.00000
8116,202310,2.50000
8116,202310,3.00000
8116,202310,4.00000
8117,202310,2.70000
8117,202310,3.00000
8117,202310,5.00000
8118,202310,3.00000
8119,202310,10.00000
8119,202310,20.00000
8121,202310,3.00000
8121,202310,5.00000
22433,202310,5.00000
8122,202310,2.00000
8122,202310,4.00000
8122,202310,5.00000
8125,202310,4.00000
8125,202310,4.40000
8125,202310,6.00000
8125,202310,10.00000
8126,202310,2.00000
8126,202310,3.00000
8128,202310,4.00000
8128,202310,5.00000
8130,202310,20.00000
8131,202310,5.00000
8132,202310,5.00000
22438,202310,3.00000
8134,202310,2.00000
8134,202310,3.00000
8134,202310,5.00000
8135,202310,10.00000
8137,202310,5.00000
8137,202310,7.00000
8140,202310,3.00000
8140,202310,13.00000
8141,202310,3.00000
8141,202310,5.00000
8142,202310,10.00000
8143,202310,5.00000
8144,202310,3.00000
8144,202310,4.00000
8144,202310,5.00000
8145,202310,2.00000
8145,202310,3.00000
8146,202310,10.00000
8146,202310,15.00000
8147,202310,2.00000
8148,202310,2.00000
8149,202310,20.00000
8152,202310,5.00000
8154,202310,5.00000
8154,202310,6.00000
8154,202310,10.00000
8155,202310,5.00000
22444,202310,2.00000
22446,202310,2.00000
8156,202310,2.00000
8156,202310,3.00000
8157,202310,4.00000
8157,202310,5.00000
8158,202310,3.00000
8158,202310,4.00000
8158,202310,5.00000
8159,202310,2.00000
8159,202310,3.00000
8161,202310,2.00000
8161,202310,3.00000
8164,202310,20.00000
8165,202310,2.00000
8165,202310,5.00000
8166,202310,10.00000
8167,202310,5.00000
8168,202310,2.00000
8168,202310,3.00000
8168,202310,5.00000
8169,202310,3.00000
8169,202310,5.00000
8170,202310,10.00000
8171,202310,10.00000
8172,202310,4.00000
8172,202310,5.00000
8172,202310,10.00000
8173,202310,2.00000
8174,202310,10.00000
8174,202310,20.00000
8175,202310,2.00000
8175,202310,3.00000
22460,202310,3.00000
8178,202310,2.00000
8179,202310,10.00000
8180,202310,5.00000
8180,202310,20.00000
8180,202310,30.00000
8181,202310,10.00000
8182,202310,10.00000
8183,202310,11.00000
8184,202310,2.00000
8184,202310,6.00000
8185,202310,3.00000
8185,202310,5.00000
8188,202310,10.00000
8188,202310,20.00000
8189,202310,2.00000
8189,202310,5.00000
8190,202310,10.00000
8193,202310,3.00000
8195,202310,3.00000
8195,202310,5.00000
8195,202310,10.00000
8196,202310,2.00000
8196,202310,3.00000
8196,202310,4.00000
8198,202310,5.00000
8198,202310,10.00000
8199,202310,10.00000
8200,202310,10.00000
8201,202310,5.00000
8202,202310,2.00000
22467,202310,2.00000
8204,202310,2.00000
8204,202310,4.00000
8204,202310,5.00000
8206,202310,5.00000
8207,202310,4.00000
8208,202310,2.00000
8208,202310,3.00000
8209,202310,2.00000
8210,202310,12.00000
8212,202310,2.00000
8212,202310,3.00000
8212,202310,5.00000
8214,202310,2.00000
8214,202310,3.00000
8214,202310,4.00000
8214,202310,5.00000
8214,202310,7.00000
8214,202310,8.00000
8214,202310,9.00000
8214,202310,10.00000
8214,202310,13.00000
8214,202310,15.00000
8214,202310,18.00000
8214,202310,22.00000
8214,202310,30.00000
8215,202310,2.00000
8215,202310,3.00000
8216,202310,2.00000
8223,202310,5.00000
8224,202310,10.00000
8225,202310,5.00000
8225,202310,10.00000
8226,202310,3.00000
8227,202310,10.00000
8228,202310,10.00000
8229,202310,5.00000
8229,202310,10.00000
8230,202310,2.00000
8231,202310,20.00000
22484,202310,2.00000
8232,202310,2.00000
8232,202310,3.00000
8232,202310,4.00000
8232,202310,5.00000
8233,202310,20.00000
8234,202310,8.00000
8236,202310,5.00000
8237,202310,13.00000
8238,202310,10.00000
8240,202310,20.00000
8241,202310,10.00000
22494,202310,2.00000
8243,202310,10.00000
8245,202310,5.00000
8245,202310,6.00000
8248,202310,20.00000
8249,202310,5.00000
8249,202310,14.00000
8254,202310,10.00000
8255,202310,2.00000
8255,202310,3.00000
8258,202310,10.00000
8259,202310,7.00000
8260,202310,2.00000
8260,202310,3.00000
8262,202310,2.00000
8262,202310,5.00000
8263,202310,5.00000
8265,202310,6.00000
8265,202310,10.00000
8266,202310,2.00000
8266,202310,3.00000
8266,202310,5.00000
8267,202310,10.00000
22525,202310,2.00000
8268,202310,20.00000
8269,202310,2.00000
8269,202310,3.00000
8269,202310,5.00000
8269,202310,20.00000
22527,202310,2.00000
22527,202310,3.00000
22527,202310,4.00000
8271,202310,2.00000
8271,202310,3.00000
8272,202310,10.00000
8273,202310,2.00000
8276,202310,2.00000
8276,202310,3.00000
8276,202310,5.00000
8276,202310,8.00000
8276,202310,12.00000
8277,202310,10.00000
8278,202310,10.00000
22535,202310,2.00000
8279,202310,2.00000
8279,202310,2.60000
8279,202310,3.00000
8279,202310,6.70000
8279,202310,7.00000
8282,202310,5.00000
22537,202310,4.00000
22537,202310,5.00000
8285,202310,2.00000
8285,202310,5.00000
22538,202310,3.00000
22539,202310,3.00000
8286,202310,2.00000
8287,202310,2.00000
8287,202310,3.00000
22545,202310,2.00000
8288,202310,10.00000
22546,202310,5.00000
8289,202310,3.00000
8290,202310,5.00000
8291,202310,5.00000
8291,202310,10.00000
8291,202310,20.00000
22548,202310,2.00000
22548,202310,3.00000
8292,202310,5.00000
8292,202310,6.00000
8292,202310,8.00000
8292,202310,10.00000
8292,202310,20.00000
8293,202310,5.00000
22551,202310,2.00000
22553,202310,5.00000
8294,202310,2.00000
8295,202310,3.00000
8295,202310,5.00000
22555,202310,3.00000
8296,202310,10.00000
8297,202310,10.00000
8299,202310,20.00000
8300,202310,10.00000
8302,202310,2.00000
8302,202310,3.00000
8302,202310,4.00000
8302,202310,5.00000
22556,202310,3.00000
8303,202310,10.00000
8304,202310,3.00000
8304,202310,4.00000
8304,202310,5.00000
22559,202310,2.00000
22559,202310,3.00000
22560,202310,5.00000
8305,202310,2.00000
8305,202310,4.00000
8305,202310,5.00000
8306,202310,4.00000
8306,202310,5.00000
8306,202310,6.00000
8307,202310,5.00000
8307,202310,10.00000
8308,202310,10.00000
8309,202310,5.00000
8313,202310,3.00000
8313,202310,4.00000
8313,202310,5.00000
8313,202310,7.00000
8313,202310,10.00000
8313,202310,14.00000
8313,202310,16.00000
22563,202310,2.00000
8315,202310,5.00000
8315,202310,10.00000
8318,202310,5.00000
8319,202310,20.00000
8320,202310,3.00000
8320,202310,5.00000
8321,202310,3.00000
8321,202310,5.00000
8322,202310,10.00000
8324,202310,4.00000
8325,202310,3.00000
8325,202310,4.00000
8325,202310,5.00000
8325,202310,10.00000
22569,202310,2.00000
8326,202310,2.00000
8326,202310,3.00000
8326,202310,3.70000
8326,202310,4.00000
8326,202310,5.00000
8326,202310,6.00000
8330,202310,2.00000
8331,202310,5.00000
8332,202310,3.50000
8332,202310,4.00000
8332,202310,4.60000
8332,202310,5.00000
8333,202310,5.00000
8337,202310,5.00000
8338,202310,5.00000
8338,202310,10.00000
8339,202310,10.00000
22574,202310,3.00000
8343,202310,3.00000
8343,202310,5.00000
8345,202310,4.00000
8345,202310,10.00000
8345,202310,12.00000
8346,202310,2.00000
8346,202310,6.00000
8346,202310,10.00000
8348,202310,10.00000
8349,202310,5.00000
8350,202310,5.00000
8350,202310,7.00000
8351,202310,3.00000
8351,202310,4.00000
8351,202310,5.00000
8351,202310,6.00000
8351,202310,7.00000
8352,202310,2.00000
8352,202310,3.00000
8353,202310,3.00000
8353,202310,5.00000
8353,202310,10.00000
8356,202310,3.00000
8357,202310,5.00000
8359,202310,2.00000
8359,202310,5.00000
8359,202310,10.00000
22582,202310,3.00000
8360,202310,20.00000
8361,202310,5.00000
22587,202310,5.00000
8362,202310,10.00000
8363,202310,5.00000
8364,202310,10.00000
8365,202310,5.00000
8366,202310,5.00000
8367,202310,3.00000
8367,202310,4.00000
8367,202310,5.00000
8368,202310,3.00000
8368,202310,4.00000
8369,202310,10.00000
8370,202310,20.00000
8371,202310,5.00000
8372,202310,3.00000
8373,202310,4.00000
8373,202310,12.50000
8374,202310,10.00000
8375,202310,2.00000
8375,202310,5.00000
8376,202310,10.00000
8377,202310,5.00000
8378,202310,5.00000
8379,202310,7.00000
8380,202310,10.00000
22591,202310,2.00000
22592,202310,3.00000
8381,202310,5.00000
22596,202310,2.00000
8382,202310,10.00000
22597,202310,2.00000
8383,202310,2.00000
8383,202310,3.00000
8383,202310,3.50000
8383,202310,4.00000
8383,202310,5.00000
8383,202310,13.00000
8384,202310,10.00000
8385,202310,2.00000
8385,202310,3.00000
8385,202310,4.00000
8385,202310,5.00000
8385,202310,10.00000
8386,202310,20.00000
8387,202310,10.00000
8388,202310,9.00000
8390,202310,2.00000
8393,202310,2.00000
8394,202310,5.00000
8395,202310,2.00000
8395,202310,15.00000
22602,202310,2.00000
8396,202310,2.00000
8397,202310,2.00000
8397,202310,5.00000
8397,202310,10.00000
22603,202310,2.00000
22603,202310,5.00000
22604,202310,5.00000
8399,202310,5.00000
8400,202310,10.00000
8402,202310,5.00000
8403,202310,5.00000
8405,202310,2.00000
8406,202310,5.00000
8407,202310,3.00000
8408,202310,2.00000
8408,202310,3.00000
8408,202310,4.00000
8410,202310,3.00000
8410,202310,4.00000
8410,202310,5.00000
22610,202310,2.00000
8411,202310,20.00000
8412,202310,5.00000
8412,202310,15.00000
8413,202310,3.00000
8413,202310,4.00000
8414,202310,5.00000
8415,202310,15.00000
8416,202310,10.00000
22614,202310,2.00000
8417,202310,3.00000
8417,202310,5.00000
8418,202310,10.00000
8419,202310,3.00000
8419,202310,5.00000
8419,202310,10.00000
8420,202310,3.00000
8420,202310,5.00000
8421,202310,3.00000
8421,202310,5.00000
8422,202310,10.00000
8424,202310,2.00000
8424,202310,3.00000
8424,202310,4.00000
8424,202310,5.00000
8425,202310,3.00000
8425,202310,5.00000
8425,202310,10.00000
8426,202310,5.00000
8428,202310,10.00000
8429,202310,5.00000
22618,202310,2.00000
22618,202310,4.00000
8430,202310,2.00000
8430,202310,3.00000
8430,202310,4.00000
8430,202310,5.00000
8430,202310,6.00000
8430,202310,10.00000
8431,202310,2.00000
8431,202310,10.00000
8431,202310,15.00000
8431,202310,18.00000
8431,202310,20.00000
8432,202310,5.00000
8433,202310,10.00000
8434,202310,5.00000
8435,202310,5.00000
8436,202310,4.00000
8436,202310,10.00000
8437,202310,10.00000
8439,202310,5.00000
8440,202310,2.00000
8440,202310,3.00000
8441,202310,20.00000
8442,202310,5.00000
8443,202310,3.00000
8443,202310,5.00000
8443,202310,5.30000
8443,202310,10.00000
8445,202310,2.00000
8445,202310,3.00000
8445,202310,5.00000
8447,202310,5.00000
22621,202310,2.00000
22621,202310,3.00000
8448,202310,5.00000
8449,202310,2.00000
8449,202310,4.00000
8449,202310,10.00000
8449,202310,15.00000
8450,202310,2.00000
8451,202310,10.00000
8452,202310,2.00000
8452,202310,4.00000
8452,202310,5.00000
8455,202310,10.00000
8455,202310,13.00000
8456,202310,5.00000
8457,202310,5.00000
8457,202310,15.00000
8458,202310,5.00000
22627,202310,2.00000
8459,202310,10.00000
8459,202310,30.00000
8460,202310,10.00000
8461,202310,10.00000
8464,202310,2.00000
8464,202310,3.00000
8464,202310,5.00000
8465,202310,13.00000
8466,202310,2.00000
8466,202310,10.00000
8467,202310,5.00000
8468,202310,15.00000
22632,202310,2.00000
8469,202310,13.00000
8470,202310,5.00000
22634,202310,2.00000
22634,202310,3.00000
8472,202310,5.00000
8472,202310,6.80000
8472,202310,7.00000
8472,202310,10.00000
8472,202310,14.00000
8472,202310,15.00000
8472,202310,15.30000
8472,202310,17.00000
8472,202310,19.40000
8472,202310,20.00000
8474,202310,5.00000
8474,202310,10.00000
8477,202310,10.00000
22636,202310,2.00000
22636,202310,5.00000
22637,202310,4.00000
8478,202310,2.00000
8478,202310,2.30000
8478,202310,3.00000
8478,202310,5.00000
8478,202310,5.10000
8478,202310,10.00000
8478,202310,15.00000
8478,202310,22.00000
8478,202310,25.00000
8479,202310,10.00000
8480,202310,5.00000
8480,202310,10.00000
8483,202310,3.00000
8483,202310,6.00000
8483,202310,7.00000
22638,202310,2.00000
8484,202310,2.00000
8484,202310,3.00000
8485,202310,5.00000
8486,202310,10.00000
8487,202310,15.00000
8488,202310,5.00000
8489,202310,5.00000
8489,202310,10.00000
8490,202310,2.00000
8490,202310,3.00000
8490,202310,4.00000
8490,202310,5.00000
8490,202310,6.00000
8490,202310,8.00000
8490,202310,10.00000
8490,202310,11.00000
8490,202310,12.00000
8490,202310,13.00000
8490,202310,20.00000
8491,202310,4.00000
8491,202310,5.00000
22641,202310,2.00000
8492,202310,5.00000
8493,202310,2.00000
8493,202310,3.00000
8493,202310,5.00000
8495,202310,4.00000
8495,202310,5.00000
22643,202310,2.00000
8501,202310,5.00000
8505,202310,3.00000
8506,202310,3.00000
8506,202310,5.00000
8507,202310,4.00000
8507,202310,5.00000
22646,202310,2.00000
8508,202310,10.00000
22647,202310,5.00000
8510,202310,3.00000
8512,202310,5.00000
8514,202310,2.00000
8515,202310,3.00000
8516,202310,5.00000
22649,202310,2.00000
8517,202310,2.00000
8517,202310,7.00000
8517,202310,10.00000
8517,202310,20.00000
8518,202310,5.00000
8518,202310,10.00000
8522,202310,30.00000
8523,202310,5.00000
8526,202310,2.00000
8526,202310,5.00000
8527,202310,4.00000
8527,202310,10.60000
8528,202310,10.00000
8529,202310,3.00000
8529,202310,10.00000
8529,202310,15.00000
8530,202310,20.00000
8531,202310,12.00000
8532,202310,2.00000
8532,202310,5.00000
8534,202310,10.00000
8535,202310,20.00000
8535,202310,50.00000
8536,202310,10.00000
8538,202310,4.50000
8538,202310,5.00000
8539,202310,17.00000
8540,202310,10.00000
8541,202310,10.00000
22655,202310,5.00000
22655,202310,8.00000
8542,202310,5.00000
8543,202310,5.00000
8544,202310,5.00000
8544,202310,10.00000
8546,202310,5.00000
8546,202310,15.00000
8547,202310,2.00000
8547,202310,3.00000
8547,202310,4.00000
8547,202310,5.00000
8548,202310,4.00000
8548,202310,5.00000
8549,202310,20.00000
8552,202310,10.00000
8553,202310,3.00000
8555,202310,2.00000
8555,202310,4.00000
8555,202310,5.00000
8555,202310,10.00000
8556,202310,2.00000
22659,202310,3.00000
8560,202310,5.00000
8561,202310,10.00000
8562,202310,3.00000
8564,202310,3.00000
8564,202310,13.00000
8565,202310,10.00000
8566,202310,5.00000
8567,202310,10.00000
22663,202310,2.00000
22663,202310,3.00000
22663,202310,5.00000
8568,202310,5.00000
8568,202310,10.00000
8568,202310,15.00000
8569,202310,2.00000
8569,202310,3.00000
8569,202310,5.00000
8570,202310,2.00000
8570,202310,3.00000
8571,202310,2.00000
8571,202310,4.00000
8571,202310,5.00000
8572,202310,2.00000
8572,202310,5.00000
8572,202310,15.00000
8573,202310,2.00000
8573,202310,3.00000
8573,202310,4.00000
8573,202310,5.00000
8573,202310,20.00000
8575,202310,2.00000
8575,202310,3.00000
8576,202310,3.00000
8576,202310,5.00000
8576,202310,10.00000
8577,202310,5.00000
8578,202310,5.00000
8579,202310,3.00000
22667,202310,2.00000
22668,202310,5.00000
8581,202310,5.00000
8581,202310,10.00000
8582,202310,10.00000
8585,202310,3.00000
8587,202310,5.00000
8587,202310,10.00000
22673,202310,5.00000
8589,202310,3.00000
8589,202310,4.00000
8590,202310,4.30000
8590,202310,5.00000
8591,202310,3.00000
8591,202310,4.00000
8591,202310,5.00000
8591,202310,10.00000
8592,202310,10.00000
8593,202310,10.00000
8595,202310,10.00000
8597,202310,5.00000
8598,202310,2.00000
22680,202310,4.00000
8599,202310,30.00000
8600,202310,2.00000
8600,202310,3.00000
8601,202310,5.00000
8602,202310,3.00000
8602,202310,5.00000
8602,202310,10.00000
8602,202310,15.00000
22683,202310,3.00000
22683,202310,5.00000
8604,202310,5.00000
8604,202310,20.00000
8605,202310,10.00000
8606,202310,5.00000
8608,202310,5.00000
8608,202310,10.00000
8609,202310,5.00000
8611,202310,5.00000
8612,202310,15.00000
22686,202310,3.00000
8615,202310,2.00000
8615,202310,3.00000
8615,202310,4.00000
8615,202310,5.00000
8616,202310,5.00000
8617,202310,2.00000
8617,202310,3.00000
8618,202310,2.00000
8618,202310,5.00000
8619,202310,5.00000
8620,202310,10.00000
8621,202310,3.00000
8621,202310,8.60000
8621,202310,10.00000
8623,202310,6.00000
8623,202310,10.00000
8624,202310,10.00000
8625,202310,13.60000
8626,202310,9.00000
8627,202310,10.00000
8628,202310,3.00000
8628,202310,4.00000
8628,202310,5.00000
8629,202310,2.00000
8630,202310,3.00000
8632,202310,10.00000
8633,202310,4.00000
8633,202310,10.00000
8634,202310,2.00000
8634,202310,4.00000
8634,202310,5.00000
8634,202310,10.00000
8639,202310,2.00000
8639,202310,6.00000
8640,202310,10.00000
8641,202310,5.00000
8642,202310,4.00000
8642,202310,5.00000
8643,202310,5.00000
8644,202310,2.00000
8644,202310,3.00000
8645,202310,5.00000
8646,202310,2.00000
8646,202310,3.00000
8646,202310,5.00000
8647,202310,15.00000
8650,202310,10.00000
8651,202310,5.00000
